,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_name.1,first_name.1,middle_name.1,suffix.1,nickname.1,full_name.1,birthday.1,gender.1,type.1,state.1,district.1,senate_class.1,party.1,url.1,address.1,phone.1,contact_form.1,rss_url.1,twitter.1,facebook.1,youtube.1,youtube_id.1,bioguide_id.1,thomas_id.1,opensecrets_id.1,lis_id.1,fec_ids.1,cspan_id.1,govtrack_id.1,votesmart_id.1,ballotpedia_id.1,washington_post_id.1,icpsr_id.1,wikipedia_id.1
26,Coons,Christopher,Andrew,,,Christopher A. Coons,1963-09-09,M,sen,DE,,2.0,Democrat,https://www.coons.senate.gov,218 Russell Senate Office Building Washington DC 20510,202-224-5042,https://www.coons.senate.gov/contact,http://www.coons.senate.gov/rss/feeds/?type=all,ChrisCoons,senatorchriscoons,senatorchriscoons,UC2lOVbsddn1HIkcDnmCw6tA,C001088,1984.0,N00031820,S337,S0DE00092,9269028.0,412390,122834.0,Chris Coons,,40916.0,Chris Coons,Coons,Christopher,Andrew,,,Christopher A. Coons,1963-09-09,M,sen,DE,,2.0,Democrat,https://www.coons.senate.gov,218 Russell Senate Office Building Washington DC 20510,202-224-5042,https://www.coons.senate.gov/contact,http://www.coons.senate.gov/rss/feeds/?type=all,ChrisCoons,senatorchriscoons,senatorchriscoons,UC2lOVbsddn1HIkcDnmCw6tA,C001088,1984.0,N00031820,S337,S0DE00092,9269028.0,412390,122834.0,Chris Coons,,40916.0,Chris Coons
27,Manchin,Joe,,III,,"Joe Manchin, III",1947-08-24,M,sen,WV,,1.0,Democrat,https://www.manchin.senate.gov,306 Hart Senate Office Building Washington DC 20510,202-224-3954,https://www.manchin.senate.gov/public/index.cfm/contact-form,http://www.manchin.senate.gov/public/index.cfm/rss/feed,Sen_JoeManchin,JoeManchinIII,SenatorJoeManchin,UCGyPK_ye2ptpzQgOjKIn7ag,M001183,1983.0,N00032838,S338,S0WV00090,62864.0,412391,7547.0,Joe Manchin III,,40915.0,Joe Manchin,Manchin,Joe,,III,,"Joe Manchin, III",1947-08-24,M,sen,WV,,1.0,Democrat,https://www.manchin.senate.gov,306 Hart Senate Office Building Washington DC 20510,202-224-3954,https://www.manchin.senate.gov/public/index.cfm/contact-form,http://www.manchin.senate.gov/public/index.cfm/rss/feed,Sen_JoeManchin,JoeManchinIII,SenatorJoeManchin,UCGyPK_ye2ptpzQgOjKIn7ag,M001183,1983.0,N00032838,S338,S0WV00090,62864.0,412391,7547.0,Joe Manchin III,,40915.0,Joe Manchin
28,Aderholt,Robert,B.,,,Robert B. Aderholt,1965-07-22,M,rep,AL,4.0,,Republican,https://aderholt.house.gov,266 Cannon House Office Building Washington DC 20515-0104,202-225-4876,,http://aderholt.house.gov/common/rss//index.cfm?rss=20,Robert_Aderholt,RobertAderholt,RobertAderholt,UC71CAgpg1gbLTew_pfTneGA,A000055,1460.0,N00003028,,H6AL04098,45516.0,400004,441.0,Robert B. Aderholt,,29701.0,Robert Aderholt,Aderholt,Robert,B.,,,Robert B. Aderholt,1965-07-22,M,rep,AL,4.0,,Republican,https://aderholt.house.gov,266 Cannon House Office Building Washington DC 20515-0104,202-225-4876,,http://aderholt.house.gov/common/rss//index.cfm?rss=20,Robert_Aderholt,RobertAderholt,RobertAderholt,UC71CAgpg1gbLTew_pfTneGA,A000055,1460.0,N00003028,,H6AL04098,45516.0,400004,441.0,Robert B. Aderholt,,29701.0,Robert Aderholt
29,Baldwin,Tammy,,,,Tammy Baldwin,1962-02-11,F,sen,WI,,1.0,Democrat,https://www.baldwin.senate.gov,709 Hart Senate Office Building Washington DC 20510,202-224-5653,https://www.baldwin.senate.gov/feedback,http://www.baldwin.senate.gov/rss/feeds/?type=all,SenatorBaldwin,senatortammybaldwin,witammybaldwin,UC_XjYCRbbI2_TDDjJidwk0Q,B001230,1558.0,N00004367,S354,"H8WI00018,S2WI00219",57884.0,400013,3470.0,Tammy Baldwin,,29940.0,Tammy Baldwin,Baldwin,Tammy,,,,Tammy Baldwin,1962-02-11,F,sen,WI,,1.0,Democrat,https://www.baldwin.senate.gov,709 Hart Senate Office Building Washington DC 20510,202-224-5653,https://www.baldwin.senate.gov/feedback,http://www.baldwin.senate.gov/rss/feeds/?type=all,SenatorBaldwin,senatortammybaldwin,witammybaldwin,UC_XjYCRbbI2_TDDjJidwk0Q,B001230,1558.0,N00004367,S354,"H8WI00018,S2WI00219",57884.0,400013,3470.0,Tammy Baldwin,,29940.0,Tammy Baldwin
30,Bass,Karen,,,,Karen Bass,1953-10-03,F,rep,CA,37.0,,Democrat,https://bass.house.gov,2021 Rayburn House Office Building Washington DC 20515-0537,202-225-7084,,http://bass.house.gov/rss.xml,RepKarenBass,RepKarenBass,RepKarenBass,UCQZg7oxkV3Yag2emYPLhT2g,B001270,1996.0,N00031877,,H0CA33117,62502.0,412404,28963.0,Karen Bass,,21110.0,Karen Bass,Bass,Karen,,,,Karen Bass,1953-10-03,F,rep,CA,37.0,,Democrat,https://bass.house.gov,2021 Rayburn House Office Building Washington DC 20515-0537,202-225-7084,,http://bass.house.gov/rss.xml,RepKarenBass,RepKarenBass,RepKarenBass,UCQZg7oxkV3Yag2emYPLhT2g,B001270,1996.0,N00031877,,H0CA33117,62502.0,412404,28963.0,Karen Bass,,21110.0,Karen Bass
31,Bennet,Michael,F.,,,Michael F. Bennet,1964-11-28,M,sen,CO,,3.0,Democrat,https://www.bennet.senate.gov/public,261 Russell Senate Office Building Washington DC 20510,202-224-5852,https://www.bennet.senate.gov/public/index.cfm/contact,http://www.bennet.senate.gov/rss/feeds/?type=news,SenatorBennet,senbennetco,SenatorBennet,UCXB3cljpMwTyCUyLr2ZVLow,B001267,1965.0,N00030608,S330,S0CO00211,1031622.0,412330,110942.0,Michael Bennet,,40910.0,Michael Bennet,Bennet,Michael,F.,,,Michael F. Bennet,1964-11-28,M,sen,CO,,3.0,Democrat,https://www.bennet.senate.gov/public,261 Russell Senate Office Building Washington DC 20510,202-224-5852,https://www.bennet.senate.gov/public/index.cfm/contact,http://www.bennet.senate.gov/rss/feeds/?type=news,SenatorBennet,senbennetco,SenatorBennet,UCXB3cljpMwTyCUyLr2ZVLow,B001267,1965.0,N00030608,S330,S0CO00211,1031622.0,412330,110942.0,Michael Bennet,,40910.0,Michael Bennet
32,Bilirakis,Gus,M.,,,Gus M. Bilirakis,1963-02-08,M,rep,FL,12.0,,Republican,https://bilirakis.house.gov,2354 Rayburn House Office Building Washington DC 20515-0912,202-225-5755,,http://bilirakis.house.gov/index.php?format=feed&amp;type=rss,RepGusBilirakis,GusBilirakis,RepGusBilirakis,UC2z1uu1n4-60xXs5x1mvLJw,B001257,1838.0,N00027462,,H6FL09070,1022873.0,412250,17318.0,Gus M. Bilirakis,,20758.0,Gus Bilirakis,Bilirakis,Gus,M.,,,Gus M. Bilirakis,1963-02-08,M,rep,FL,12.0,,Republican,https://bilirakis.house.gov,2354 Rayburn House Office Building Washington DC 20515-0912,202-225-5755,,http://bilirakis.house.gov/index.php?format=feed&amp;type=rss,RepGusBilirakis,GusBilirakis,RepGusBilirakis,UC2z1uu1n4-60xXs5x1mvLJw,B001257,1838.0,N00027462,,H6FL09070,1022873.0,412250,17318.0,Gus M. Bilirakis,,20758.0,Gus Bilirakis
33,Bishop,Sanford,D.,Jr.,,"Sanford D. Bishop, Jr.",1947-02-04,M,rep,GA,2.0,,Democrat,https://bishop.house.gov,2407 Rayburn House Office Building Washington DC 20515-1002,202-225-3631,,http://bishop.house.gov/rss.xml,SanfordBishop,sanfordbishop,RepSanfordBishop,UCxF9veLBrkr_CqVq5eFYVGg,B000490,91.0,N00002674,,H2GA02031,26194.0,400030,26817.0,Sanford Bishop Jr.,,29339.0,Sanford Bishop,Bishop,Sanford,D.,Jr.,,"Sanford D. Bishop, Jr.",1947-02-04,M,rep,GA,2.0,,Democrat,https://bishop.house.gov,2407 Rayburn House Office Building Washington DC 20515-1002,202-225-3631,,http://bishop.house.gov/rss.xml,SanfordBishop,sanfordbishop,RepSanfordBishop,UCxF9veLBrkr_CqVq5eFYVGg,B000490,91.0,N00002674,,H2GA02031,26194.0,400030,26817.0,Sanford Bishop Jr.,,29339.0,Sanford Bishop
34,Blackburn,Marsha,W.,,,Marsha Blackburn,1952-06-06,F,sen,TN,,1.0,Republican,https://www.blackburn.senate.gov,357 Dirksen Senate Office Building Washington DC 20510,202-224-3344,https://www.blackburn.senate.gov/email-me,,MarshaBlackburn,marshablackburn,RepMarshaBlackburn,UCvNnmu5mUm7xr8QXBlbtQ9w,B001243,1748.0,N00003105,S396,"H2TN06030,S8TN00337",31226.0,400032,25186.0,Marsha Blackburn,,20351.0,Marsha Blackburn,Blackburn,Marsha,W.,,,Marsha Blackburn,1952-06-06,F,sen,TN,,1.0,Republican,https://www.blackburn.senate.gov,357 Dirksen Senate Office Building Washington DC 20510,202-224-3344,https://www.blackburn.senate.gov/email-me,,MarshaBlackburn,marshablackburn,RepMarshaBlackburn,UCvNnmu5mUm7xr8QXBlbtQ9w,B001243,1748.0,N00003105,S396,"H2TN06030,S8TN00337",31226.0,400032,25186.0,Marsha Blackburn,,20351.0,Marsha Blackburn
35,Blumenauer,Earl,,,,Earl Blumenauer,1948-08-16,M,rep,OR,3.0,,Democrat,https://blumenauer.house.gov,1111 Longworth House Office Building Washington DC 20515-3703,202-225-4811,,http://blumenauer.house.gov/index.php?format=feed&amp;type=rss,BlumenauerMedia,,RepBlumenauer,UCuziVoKuGn7feNA5VrpxsBQ,B000574,99.0,N00007727,,H6OR03064,43809.0,400033,367.0,Earl Blumenauer,,29588.0,Earl Blumenauer,Blumenauer,Earl,,,,Earl Blumenauer,1948-08-16,M,rep,OR,3.0,,Democrat,https://blumenauer.house.gov,1111 Longworth House Office Building Washington DC 20515-3703,202-225-4811,,http://blumenauer.house.gov/index.php?format=feed&amp;type=rss,BlumenauerMedia,,RepBlumenauer,UCuziVoKuGn7feNA5VrpxsBQ,B000574,99.0,N00007727,,H6OR03064,43809.0,400033,367.0,Earl Blumenauer,,29588.0,Earl Blumenauer
36,Blumenthal,Richard,,,,Richard Blumenthal,1946-02-13,M,sen,CT,,3.0,Democrat,https://www.blumenthal.senate.gov,706 Hart Senate Office Building Washington DC 20510,202-224-2823,https://www.blumenthal.senate.gov/contact/,http://www.blumenthal.senate.gov/rss/feeds/?type=all,SenBlumenthal,SenBlumenthal,SenatorBlumenthal,UCHH-fn3_LVt0Q4od56rOi5g,B001277,2076.0,N00031685,S341,S0CT00177,21799.0,412490,1568.0,Richard Blumenthal,,41101.0,Richard Blumenthal,Blumenthal,Richard,,,,Richard Blumenthal,1946-02-13,M,sen,CT,,3.0,Democrat,https://www.blumenthal.senate.gov,706 Hart Senate Office Building Washington DC 20510,202-224-2823,https://www.blumenthal.senate.gov/contact/,http://www.blumenthal.senate.gov/rss/feeds/?type=all,SenBlumenthal,SenBlumenthal,SenatorBlumenthal,UCHH-fn3_LVt0Q4od56rOi5g,B001277,2076.0,N00031685,S341,S0CT00177,21799.0,412490,1568.0,Richard Blumenthal,,41101.0,Richard Blumenthal
37,Blunt,Roy,,,,Roy Blunt,1950-01-10,M,sen,MO,,3.0,Republican,https://www.blunt.senate.gov,260 Russell Senate Office Building Washington DC 20510,202-224-5721,https://www.blunt.senate.gov/public/index.cfm/contact-roy,http://www.blunt.senate.gov/public/?a=rss.feed,RoyBlunt,SenatorBlunt,SenatorBlunt,UCFeLRzjhThTmaWzuh5qjpGA,B000575,1464.0,N00005195,S342,"H6MO07128,S0MO00183",45465.0,400034,418.0,Roy Blunt,,29735.0,Roy Blunt,Blunt,Roy,,,,Roy Blunt,1950-01-10,M,sen,MO,,3.0,Republican,https://www.blunt.senate.gov,260 Russell Senate Office Building Washington DC 20510,202-224-5721,https://www.blunt.senate.gov/public/index.cfm/contact-roy,http://www.blunt.senate.gov/public/?a=rss.feed,RoyBlunt,SenatorBlunt,SenatorBlunt,UCFeLRzjhThTmaWzuh5qjpGA,B000575,1464.0,N00005195,S342,"H6MO07128,S0MO00183",45465.0,400034,418.0,Roy Blunt,,29735.0,Roy Blunt
38,Boozman,John,,,,John Boozman,1950-12-10,M,sen,AR,,3.0,Republican,https://www.boozman.senate.gov/public,141 Hart Senate Office Building Washington DC 20510,202-224-4843,https://www.boozman.senate.gov/public/index.cfm/contact,http://www.boozman.senate.gov/public/index.cfm/rss/feed,JohnBoozman,JohnBoozman,BoozmanPressOffice,UC9vWHKL5OfIYh6kIV0rF2yw,B001236,1687.0,N00013873,S343,"H2AR03176,S0AR00150",92069.0,400040,27958.0,John Boozman,,20101.0,John Boozman,Boozman,John,,,,John Boozman,1950-12-10,M,sen,AR,,3.0,Republican,https://www.boozman.senate.gov/public,141 Hart Senate Office Building Washington DC 20510,202-224-4843,https://www.boozman.senate.gov/public/index.cfm/contact,http://www.boozman.senate.gov/public/index.cfm/rss/feed,JohnBoozman,JohnBoozman,BoozmanPressOffice,UC9vWHKL5OfIYh6kIV0rF2yw,B001236,1687.0,N00013873,S343,"H2AR03176,S0AR00150",92069.0,400040,27958.0,John Boozman,,20101.0,John Boozman
39,Brady,Kevin,P.,,,Kevin Brady,1955-04-11,M,rep,TX,8.0,,Republican,https://kevinbrady.house.gov,1011 Longworth House Office Building Washington DC 20515-4308,202-225-4901,,http://kevinbrady.house.gov/common/rss/index.cfm?rss=49,RepKevinBrady,kevinbrady,KBrady8,UC6Ng0uMQEBVgXO_HF0NbfXA,B000755,1468.0,N00005883,,H6TX08100,45749.0,400046,361.0,Kevin Brady (Texas),,29760.0,Kevin Brady,Brady,Kevin,P.,,,Kevin Brady,1955-04-11,M,rep,TX,8.0,,Republican,https://kevinbrady.house.gov,1011 Longworth House Office Building Washington DC 20515-4308,202-225-4901,,http://kevinbrady.house.gov/common/rss/index.cfm?rss=49,RepKevinBrady,kevinbrady,KBrady8,UC6Ng0uMQEBVgXO_HF0NbfXA,B000755,1468.0,N00005883,,H6TX08100,45749.0,400046,361.0,Kevin Brady (Texas),,29760.0,Kevin Brady
40,Brooks,Mo,,,,Mo Brooks,1954-04-29,M,rep,AL,5.0,,Republican,https://brooks.house.gov,2185 Rayburn House Office Building Washington DC 20515-0105,202-225-4801,,http://brooks.house.gov/rss/press-releases.xml,RepMoBrooks,RepMoBrooks,RepMoBrooks,UCgsPSY0MpuQJq8vEqYUSt-g,B001274,1987.0,N00030910,,H0AL05163,94888.0,412395,121610.0,Mo Brooks,,21193.0,Mo Brooks,Brooks,Mo,,,,Mo Brooks,1954-04-29,M,rep,AL,5.0,,Republican,https://brooks.house.gov,2185 Rayburn House Office Building Washington DC 20515-0105,202-225-4801,,http://brooks.house.gov/rss/press-releases.xml,RepMoBrooks,RepMoBrooks,RepMoBrooks,UCgsPSY0MpuQJq8vEqYUSt-g,B001274,1987.0,N00030910,,H0AL05163,94888.0,412395,121610.0,Mo Brooks,,21193.0,Mo Brooks
41,Buchanan,Vern,,,,Vern Buchanan,1951-05-08,M,rep,FL,16.0,,Republican,https://buchanan.house.gov,2110 Rayburn House Office Building Washington DC 20515-0916,202-225-5015,,http://buchanan.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=2,VernBuchanan,CongressmanBuchanan,vernbuchanan,UCY4DEy41NxOTdcF8_XAVZvw,B001260,1840.0,N00027626,,H6FL13148,1021626.0,412196,66247.0,Vern Buchanan,,20709.0,Vern Buchanan,Buchanan,Vern,,,,Vern Buchanan,1951-05-08,M,rep,FL,16.0,,Republican,https://buchanan.house.gov,2110 Rayburn House Office Building Washington DC 20515-0916,202-225-5015,,http://buchanan.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=2,VernBuchanan,CongressmanBuchanan,vernbuchanan,UCY4DEy41NxOTdcF8_XAVZvw,B001260,1840.0,N00027626,,H6FL13148,1021626.0,412196,66247.0,Vern Buchanan,,20709.0,Vern Buchanan
42,Bucshon,Larry,,,,Larry Bucshon,1962-05-31,M,rep,IN,8.0,,Republican,https://bucshon.house.gov,2313 Rayburn House Office Building Washington DC 20515-1408,202-225-4636,,http://bucshon.house.gov/rss.xml,RepLarryBucshon,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,B001275,2018.0,N00031227,,H0IN08114,61837.0,412427,120335.0,Larry Bucshon,,21132.0,Larry Bucshon,Bucshon,Larry,,,,Larry Bucshon,1962-05-31,M,rep,IN,8.0,,Republican,https://bucshon.house.gov,2313 Rayburn House Office Building Washington DC 20515-1408,202-225-4636,,http://bucshon.house.gov/rss.xml,RepLarryBucshon,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,B001275,2018.0,N00031227,,H0IN08114,61837.0,412427,120335.0,Larry Bucshon,,21132.0,Larry Bucshon
43,Burgess,Michael,C.,,,Michael C. Burgess,1950-12-23,M,rep,TX,26.0,,Republican,https://burgess.house.gov,2161 Rayburn House Office Building Washington DC 20515-4326,202-225-7772,,http://burgess.house.gov/news/rss.aspx,MichaelCBurgess,michaelcburgess,michaelcburgessmd,UCvvO8lo-Nkc31cEEElqQvQw,B001248,1751.0,N00025219,,H2TX26093,1003620.0,400052,50120.0,,,20355.0,Michael C. Burgess,Burgess,Michael,C.,,,Michael C. Burgess,1950-12-23,M,rep,TX,26.0,,Republican,https://burgess.house.gov,2161 Rayburn House Office Building Washington DC 20515-4326,202-225-7772,,http://burgess.house.gov/news/rss.aspx,MichaelCBurgess,michaelcburgess,michaelcburgessmd,UCvvO8lo-Nkc31cEEElqQvQw,B001248,1751.0,N00025219,,H2TX26093,1003620.0,400052,50120.0,,,20355.0,Michael C. Burgess
44,Burr,Richard,M.,,,Richard Burr,1955-11-30,M,sen,NC,,3.0,Republican,https://www.burr.senate.gov,217 Russell Senate Office Building Washington DC 20510,202-224-3154,https://www.burr.senate.gov/contact,http://www.burr.senate.gov/public/index.cfm?fuseaction=rss.feed,SenatorBurr,SenatorRichardBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,B001135,153.0,N00002221,S300,"S4NC00089,H2NC05074",31054.0,400054,21787.0,Richard Burr,,29548.0,Richard Burr,Burr,Richard,M.,,,Richard Burr,1955-11-30,M,sen,NC,,3.0,Republican,https://www.burr.senate.gov,217 Russell Senate Office Building Washington DC 20510,202-224-3154,https://www.burr.senate.gov/contact,http://www.burr.senate.gov/public/index.cfm?fuseaction=rss.feed,SenatorBurr,SenatorRichardBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,B001135,153.0,N00002221,S300,"S4NC00089,H2NC05074",31054.0,400054,21787.0,Richard Burr,,29548.0,Richard Burr
45,Butterfield,George,Kenneth,Jr.,G.K.,G. K. Butterfield,1947-04-27,M,rep,NC,1.0,,Democrat,https://butterfield.house.gov,2080 Rayburn House Office Building Washington DC 20515-3301,202-225-3101,,http://butterfield.house.gov/rss/press-releases.xml/,GKButterfield,congressmangkbutterfield,GKBNC01,UCbodCVgLfcbaep49L1M-mqA,B001251,1761.0,N00027035,,H4NC01046,1013540.0,400616,41077.0,G.K. Butterfield,,20340.0,G. K. Butterfield,Butterfield,George,Kenneth,Jr.,G.K.,G. K. Butterfield,1947-04-27,M,rep,NC,1.0,,Democrat,https://butterfield.house.gov,2080 Rayburn House Office Building Washington DC 20515-3301,202-225-3101,,http://butterfield.house.gov/rss/press-releases.xml/,GKButterfield,congressmangkbutterfield,GKBNC01,UCbodCVgLfcbaep49L1M-mqA,B001251,1761.0,N00027035,,H4NC01046,1013540.0,400616,41077.0,G.K. Butterfield,,20340.0,G. K. Butterfield
46,Calvert,Ken,S.,,,Ken Calvert,1953-06-08,M,rep,CA,42.0,,Republican,https://calvert.house.gov,2205 Rayburn House Office Building Washington DC 20515-0542,202-225-1986,,http://calvert.house.gov/news/rss.aspx,KenCalvert,70063393423,RepKenCalvert,UC5MEj7YOX_QdKoqD_HRxP3A,C000059,165.0,N00007099,,H2CA37023,26709.0,400057,26777.0,Ken Calvert,,29323.0,Ken Calvert,Calvert,Ken,S.,,,Ken Calvert,1953-06-08,M,rep,CA,42.0,,Republican,https://calvert.house.gov,2205 Rayburn House Office Building Washington DC 20515-0542,202-225-1986,,http://calvert.house.gov/news/rss.aspx,KenCalvert,70063393423,RepKenCalvert,UC5MEj7YOX_QdKoqD_HRxP3A,C000059,165.0,N00007099,,H2CA37023,26709.0,400057,26777.0,Ken Calvert,,29323.0,Ken Calvert
47,Capito,Shelley,Moore,,,Shelley Moore Capito,1953-11-26,F,sen,WV,,2.0,Republican,https://www.capito.senate.gov,172 Russell Senate Office Building Washington DC 20510,202-224-6472,https://www.capito.senate.gov/contact/contact-shelley,,SenCapito,senshelley,,UCbiXdR4XQ3vD9Xp5lfR9QXw,C001047,1676.0,N00009771,S372,"H0WV02138,S4WV00159",83737.0,400061,11701.0,Shelley Moore Capito,,20146.0,Shelley Moore Capito,Capito,Shelley,Moore,,,Shelley Moore Capito,1953-11-26,F,sen,WV,,2.0,Republican,https://www.capito.senate.gov,172 Russell Senate Office Building Washington DC 20510,202-224-6472,https://www.capito.senate.gov/contact/contact-shelley,,SenCapito,senshelley,,UCbiXdR4XQ3vD9Xp5lfR9QXw,C001047,1676.0,N00009771,S372,"H0WV02138,S4WV00159",83737.0,400061,11701.0,Shelley Moore Capito,,20146.0,Shelley Moore Capito
48,Carson,André,,,,André Carson,1974-10-16,M,rep,IN,7.0,,Democrat,https://carson.house.gov,2135 Rayburn House Office Building Washington DC 20515-1407,202-225-4011,,http://carson.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,RepAndreCarson,CongressmanAndreCarson,repandrecarson,UCprUnnEgM2VUGmAKSaZXCSw,C001072,1889.0,N00029513,,H8IN07184,1027364.0,412258,84917.0,Andre Carson,,20757.0,André Carson,Carson,André,,,,André Carson,1974-10-16,M,rep,IN,7.0,,Democrat,https://carson.house.gov,2135 Rayburn House Office Building Washington DC 20515-1407,202-225-4011,,http://carson.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,RepAndreCarson,CongressmanAndreCarson,repandrecarson,UCprUnnEgM2VUGmAKSaZXCSw,C001072,1889.0,N00029513,,H8IN07184,1027364.0,412258,84917.0,Andre Carson,,20757.0,André Carson
49,Carter,John,R.,,,John R. Carter,1941-11-06,M,rep,TX,31.0,,Republican,https://carter.house.gov,2208 Rayburn House Office Building Washington DC 20515-4331,202-225-3864,,http://carter.house.gov/common/rss/?rss=40,JudgeCarter,judgecarter,repjohncarter,UC9pkaOrhPfouzkJ8oAdI-1w,C001051,1752.0,N00025095,,H2TX31044,1004257.0,400068,49296.0,John Carter,,20356.0,John Carter (Texas politician),Carter,John,R.,,,John R. Carter,1941-11-06,M,rep,TX,31.0,,Republican,https://carter.house.gov,2208 Rayburn House Office Building Washington DC 20515-4331,202-225-3864,,http://carter.house.gov/common/rss/?rss=40,JudgeCarter,judgecarter,repjohncarter,UC9pkaOrhPfouzkJ8oAdI-1w,C001051,1752.0,N00025095,,H2TX31044,1004257.0,400068,49296.0,John Carter,,20356.0,John Carter (Texas politician)
50,Cassidy,Bill,,,,Bill Cassidy,1957-09-28,M,sen,LA,,2.0,Republican,https://www.cassidy.senate.gov,520 Hart Senate Office Building Washington DC 20510,202-224-5824,https://www.cassidy.senate.gov/contact,,SenBillCassidy,,SenatorBillCassidy,UCCEyGhUzxgkxFzWCY-rxz8g,C001075,1925.0,N00030245,S373,"H8LA00017,S4LA00107",1030546.0,412269,69494.0,Bill Cassidy,,20919.0,Bill Cassidy,Cassidy,Bill,,,,Bill Cassidy,1957-09-28,M,sen,LA,,2.0,Republican,https://www.cassidy.senate.gov,520 Hart Senate Office Building Washington DC 20510,202-224-5824,https://www.cassidy.senate.gov/contact,,SenBillCassidy,,SenatorBillCassidy,UCCEyGhUzxgkxFzWCY-rxz8g,C001075,1925.0,N00030245,S373,"H8LA00017,S4LA00107",1030546.0,412269,69494.0,Bill Cassidy,,20919.0,Bill Cassidy
51,Castor,Kathy,,,,Kathy Castor,1966-08-20,F,rep,FL,14.0,,Democrat,https://castor.house.gov,2052 Rayburn House Office Building Washington DC 20515-0914,202-225-3376,,http://castor.house.gov/news/rss.aspx,USRepKCastor,USRepKathyCastor,RepKathyCastor,UC_irxhmLqVenTFPxDxznG6g,C001066,1839.0,N00027514,,"H6FL11126,H6FL11134",1022874.0,412195,53825.0,Kathy Castor,,20708.0,Kathy Castor,Castor,Kathy,,,,Kathy Castor,1966-08-20,F,rep,FL,14.0,,Democrat,https://castor.house.gov,2052 Rayburn House Office Building Washington DC 20515-0914,202-225-3376,,http://castor.house.gov/news/rss.aspx,USRepKCastor,USRepKathyCastor,RepKathyCastor,UC_irxhmLqVenTFPxDxznG6g,C001066,1839.0,N00027514,,"H6FL11126,H6FL11134",1022874.0,412195,53825.0,Kathy Castor,,20708.0,Kathy Castor
52,Chabot,Steve,J.,,,Steve Chabot,1953-01-22,M,rep,OH,1.0,,Republican,https://chabot.house.gov,2408 Rayburn House Office Building Washington DC 20515-3501,202-225-2216,,http://chabot.house.gov/common/rss/index.cfm?rss=49,RepSteveChabot,RepSteveChabot,congressmanchabot,UCJpzm2DZDE1B6ruQLQc7q4g,C000266,186.0,N00003689,,H8OH01043,36705.0,400071,21790.0,Steve Chabot,,29550.0,Steve Chabot,Chabot,Steve,J.,,,Steve Chabot,1953-01-22,M,rep,OH,1.0,,Republican,https://chabot.house.gov,2408 Rayburn House Office Building Washington DC 20515-3501,202-225-2216,,http://chabot.house.gov/common/rss/index.cfm?rss=49,RepSteveChabot,RepSteveChabot,congressmanchabot,UCJpzm2DZDE1B6ruQLQc7q4g,C000266,186.0,N00003689,,H8OH01043,36705.0,400071,21790.0,Steve Chabot,,29550.0,Steve Chabot
